LoanID,UserID,BusinessType,BusinessAge,AnnualTurnover,ProfitMargin,NumEmployees,LoanAmount,LoanPurpose,LoanTenure,InterestRate,MonthlyEMI,EMI_Defaulted,PreviousDefaults,CreditScore,CollateralValue,DSCR,CurrentRatio,RevenueGrowth,Location,IndustrySector,YearsWithBank,BankRelationshipScore,Risk_Prediction
LN01349,USR01349,Textiles,24,78.1,7.96,9,15.96,Expansion,6,16.59,0.26,2,2,384,10.3,1.65,1.27,11.14,Delhi,Agri,2,1.2,High Risk
LN01350,USR01350,Food,21,136.26,19.93,31,10.61,Debt Consolidation,5,13.72,0.2,0,2,515,8.4,2.22,1.74,4.89,Mumbai,Pharma,4,4.6,High Risk
LN01351,USR01351,Tech,19,83.32,5.17,39,22.53,Working Capital,2,9.32,1.03,2,1,313,5.14,1.28,1.65,6.96,Kolkata,IT Services,3,3.2,High Risk
LN01352,USR01352,Tech,7,74.33,8.37,25,13.69,Equipment,1,9.27,1.25,2,1,336,6.18,1.07,1.96,12.94,Bangalore,Textiles,8,1.7,High Risk
LN01353,USR01353,Trading,23,84.66,16.62,35,13.84,Expansion,6,14.45,0.22,0,0,326,9.67,1.26,1.6,9.7,Kolkata,Pharma,8,2.8,High Risk
LN01354,USR01354,Food,9,74.67,19.29,10,7.82,Debt Consolidation,4,11.95,0.18,0,1,369,5.99,0.97,1.75,8.26,Kolkata,IT Services,6,5.0,High Risk
LN01355,USR01355,Trading,7,50.61,23.33,14,18.62,Debt Consolidation,6,14.15,0.3,0,2,453,11.9,2.38,2.82,7.25,Kolkata,Construction,4,2.2,High Risk
LN01356,USR01356,Tech,13,99.7,19.11,48,19.26,Expansion,4,10.47,0.44,2,1,737,8.86,2.28,1.74,12.7,Kolkata,FMCG,7,2.1,High Risk
LN01357,USR01357,Food,11,81.77,18.44,12,11.47,Expansion,6,15.99,0.18,1,2,570,5.32,1.32,2.59,12.49,Bangalore,Pharma,9,1.5,High Risk
LN01358,USR01358,Food,14,75.53,12.89,17,23.76,Working Capital,5,16.75,0.46,0,0,840,8.01,1.22,2.29,10.6,Delhi,Agri,13,3.4,Low Risk
LN01359,USR01359,Food,19,45.74,5.03,26,12.06,Debt Consolidation,2,17.0,0.59,2,2,373,6.81,2.34,1.74,8.27,Mumbai,Textiles,2,1.4,High Risk
LN01360,USR01360,Tech,11,114.11,7.4,28,18.13,Debt Consolidation,1,11.74,1.69,1,1,448,6.33,0.8,2.65,6.57,Bangalore,Textiles,6,4.1,High Risk
LN01361,USR01361,Trading,13,94.94,15.69,49,16.12,Inventory,5,14.95,0.31,3,1,805,3.35,1.82,2.23,10.77,Bangalore,IT Services,7,4.7,High Risk
LN01362,USR01362,Trading,14,58.41,18.5,44,4.87,Working Capital,2,11.51,0.23,1,1,309,10.3,2.36,1.12,3.59,Hyderabad,FMCG,1,4.7,High Risk
LN01363,USR01363,Food,13,105.05,13.35,41,17.72,Expansion,1,15.86,1.71,0,1,801,7.14,1.66,1.23,4.42,Mumbai,Construction,6,1.4,High Risk
LN01364,USR01364,Manufacturing,1,60.07,19.61,5,17.27,Expansion,6,10.08,0.26,0,0,361,15.63,0.81,2.53,2.2,Delhi,Construction,8,3.2,High Risk
LN01365,USR01365,Services,8,51.54,15.44,4,6.17,Equipment,1,15.86,0.6,0,2,687,12.98,1.17,1.95,12.94,Ahmedabad,Textiles,13,1.4,High Risk
LN01366,USR01366,Tech,12,52.21,6.48,8,22.63,Expansion,3,12.96,0.71,3,1,531,14.89,2.37,1.87,5.12,Delhi,Construction,7,3.3,High Risk
LN01367,USR01367,Services,19,21.87,8.84,23,17.29,Debt Consolidation,1,16.7,1.68,0,2,827,12.15,0.83,1.38,9.62,Ahmedabad,IT Services,2,4.3,High Risk
LN01368,USR01368,Services,12,89.15,21.8,11,21.2,Expansion,2,15.65,1.02,0,0,849,8.25,1.47,1.4,7.5,Hyderabad,FMCG,14,3.2,Low Risk
LN01369,USR01369,Trading,8,20.07,19.5,12,6.42,Debt Consolidation,5,12.39,0.12,2,2,744,10.97,2.14,2.62,19.59,Hyderabad,Textiles,2,4.5,High Risk
LN01370,USR01370,Trading,8,38.15,22.9,38,12.95,Debt Consolidation,5,17.13,0.25,2,1,620,9.09,2.22,2.68,9.77,Bangalore,Construction,13,4.2,High Risk
LN01371,USR01371,Manufacturing,21,12.73,7.35,5,20.9,Working Capital,3,11.55,0.65,3,2,382,11.02,1.61,2.16,0.55,Delhi,Pharma,4,2.1,High Risk
LN01372,USR01372,Services,13,72.42,24.8,43,7.16,Expansion,2,17.7,0.35,0,1,733,12.67,1.2,1.66,12.7,Ahmedabad,Pharma,5,3.5,High Risk
LN01373,USR01373,Services,12,70.49,9.19,26,13.09,Working Capital,1,15.9,1.26,2,1,316,11.79,1.82,2.87,6.45,Delhi,IT Services,5,1.0,High Risk
LN01374,USR01374,Food,16,65.2,5.24,24,17.03,Debt Consolidation,3,17.92,0.56,0,0,668,10.03,1.25,2.29,7.2,Ahmedabad,Construction,14,2.6,High Risk
LN01375,USR01375,Trading,1,43.72,24.95,16,5.53,Expansion,6,9.49,0.08,0,0,554,10.2,1.23,2.61,5.31,Delhi,Pharma,11,2.0,High Risk
LN01376,USR01376,Services,13,39.83,10.62,44,8.39,Expansion,4,11.47,0.19,1,2,755,10.66,2.17,1.11,8.78,Bangalore,FMCG,2,4.7,High Risk
LN01377,USR01377,Textiles,7,88.93,18.36,47,21.91,Working Capital,6,15.67,0.35,0,2,832,13.32,1.06,1.96,8.73,Ahmedabad,Agri,7,2.6,High Risk
LN01378,USR01378,Manufacturing,5,58.48,8.53,46,15.3,Working Capital,2,17.3,0.75,1,1,691,8.53,0.81,2.75,5.42,Delhi,FMCG,8,3.6,High Risk
LN01379,USR01379,Textiles,8,84.49,16.6,29,20.88,Debt Consolidation,3,9.26,0.63,2,1,619,9.22,1.37,1.74,5.97,Kolkata,IT Services,14,3.9,High Risk
LN01380,USR01380,Textiles,14,48.44,23.08,35,15.91,Debt Consolidation,5,9.0,0.29,0,1,519,8.48,1.63,2.48,8.41,Hyderabad,FMCG,2,4.1,High Risk
LN01381,USR01381,Tech,23,80.43,11.4,24,27.28,Expansion,3,11.31,0.84,1,1,713,10.41,2.0,2.35,-1.37,Hyderabad,Construction,4,3.9,High Risk
LN01382,USR01382,Tech,13,114.1,18.41,31,17.19,Expansion,4,16.68,0.42,1,0,331,11.91,2.13,1.39,2.23,Ahmedabad,FMCG,12,2.2,High Risk
LN01383,USR01383,Manufacturing,15,92.58,8.76,21,21.35,Inventory,2,15.9,1.03,2,1,315,10.9,1.93,2.57,14.68,Hyderabad,Construction,11,3.7,High Risk
LN01384,USR01384,Textiles,23,62.63,17.5,21,13.77,Inventory,3,12.06,0.43,1,0,708,9.83,1.87,1.31,9.31,Hyderabad,Textiles,11,3.2,Low Risk
LN01385,USR01385,Services,17,82.72,11.73,8,16.05,Equipment,6,9.02,0.24,0,2,472,13.22,1.93,2.48,5.9,Kolkata,Construction,3,3.4,High Risk
LN01386,USR01386,Trading,15,67.78,9.22,47,18.21,Debt Consolidation,1,13.99,1.73,0,2,478,7.62,1.26,2.98,1.22,Mumbai,IT Services,4,1.0,High Risk
LN01387,USR01387,Manufacturing,20,75.24,11.26,21,19.04,Equipment,6,11.14,0.29,1,0,796,5.5,1.45,2.92,7.77,Delhi,Construction,5,2.0,High Risk
LN01388,USR01388,Food,18,65.23,8.58,15,14.81,Equipment,2,15.71,0.71,0,1,403,10.96,1.85,2.62,11.94,Ahmedabad,Textiles,6,4.7,High Risk
LN01389,USR01389,Textiles,18,70.07,23.04,28,15.01,Working Capital,3,13.02,0.47,0,2,616,9.88,0.91,2.12,18.56,Hyderabad,Agri,2,2.2,High Risk
LN01390,USR01390,Manufacturing,2,81.36,12.94,24,17.51,Working Capital,6,15.11,0.28,3,0,480,9.5,1.3,2.38,15.57,Delhi,IT Services,10,2.8,High Risk
LN01391,USR01391,Retail,4,45.2,9.91,23,17.51,Inventory,3,16.67,0.57,1,2,431,6.04,1.49,2.48,4.45,Delhi,Textiles,6,1.7,High Risk
LN01392,USR01392,Retail,1,44.52,13.97,38,9.87,Equipment,6,13.82,0.16,2,1,454,10.6,1.71,1.12,6.02,Kolkata,Construction,9,1.6,High Risk
LN01393,USR01393,Tech,4,33.34,11.41,4,16.12,Inventory,2,12.02,0.75,2,0,658,15.39,1.63,1.29,2.11,Delhi,IT Services,12,1.8,High Risk
LN01394,USR01394,Trading,18,26.99,19.89,49,16.6,Debt Consolidation,5,15.93,0.32,0,2,534,6.01,2.02,2.23,4.63,Hyderabad,Pharma,12,3.2,High Risk
LN01395,USR01395,Services,5,38.48,24.42,46,10.12,Expansion,6,11.39,0.16,1,1,464,9.53,1.6,1.11,7.15,Ahmedabad,Construction,11,4.7,High Risk
LN01396,USR01396,Trading,19,79.78,13.76,32,19.53,Working Capital,1,17.02,1.9,0,0,726,10.23,2.34,2.83,6.53,Delhi,Textiles,8,2.3,High Risk
LN01397,USR01397,Trading,15,48.22,22.22,29,17.06,Debt Consolidation,6,9.64,0.26,0,0,787,8.67,1.45,2.03,16.22,Kolkata,Construction,14,2.3,High Risk
LN01398,USR01398,Trading,8,90.41,16.32,9,26.65,Debt Consolidation,2,16.52,1.29,1,0,512,10.49,1.69,1.59,2.74,Ahmedabad,Textiles,1,3.3,High Risk
LN01399,USR01399,Trading,20,76.04,8.14,22,14.87,Working Capital,6,9.82,0.23,2,0,456,8.66,0.81,1.85,7.82,Ahmedabad,FMCG,9,2.4,High Risk
LN01400,USR01400,Food,17,15.94,18.81,33,20.68,Working Capital,1,9.51,1.89,3,2,374,10.46,1.33,2.72,-0.25,Ahmedabad,Agri,12,4.6,High Risk
LN01401,USR01401,Food,1,94.65,15.27,25,17.7,Equipment,1,12.27,1.66,3,0,734,9.24,2.27,2.86,9.32,Hyderabad,Agri,11,2.5,Low Risk
LN01402,USR01402,Tech,12,99.32,18.01,15,24.61,Inventory,2,17.61,1.21,0,0,477,8.39,1.37,1.32,2.63,Kolkata,IT Services,10,3.0,High Risk
LN01403,USR01403,Manufacturing,19,45.18,22.79,19,10.15,Debt Consolidation,3,17.85,0.33,3,0,611,9.77,1.23,2.58,12.41,Bangalore,Textiles,11,3.1,Low Risk
LN01404,USR01404,Retail,15,87.61,13.81,6,12.52,Equipment,6,10.82,0.19,2,0,426,11.44,1.72,2.2,6.84,Mumbai,Agri,2,4.1,High Risk
LN01405,USR01405,Trading,9,49.31,23.02,16,10.32,Equipment,5,10.34,0.19,0,0,676,5.33,0.93,2.21,2.39,Delhi,Pharma,12,3.3,High Risk
LN01406,USR01406,Tech,7,77.93,20.01,22,14.61,Debt Consolidation,1,12.18,1.37,1,1,644,12.08,1.7,2.58,-0.41,Delhi,IT Services,11,2.0,High Risk
LN01407,USR01407,Manufacturing,2,37.07,14.77,15,9.38,Debt Consolidation,1,12.03,0.88,3,2,524,7.82,1.32,1.52,4.09,Delhi,Pharma,1,1.5,High Risk
LN01408,USR01408,Retail,9,21.21,17.06,5,7.37,Expansion,6,15.84,0.12,1,1,316,11.86,1.45,2.11,8.96,Bangalore,Agri,6,4.8,High Risk
LN01409,USR01409,Textiles,10,63.52,11.51,28,4.33,Inventory,3,13.0,0.14,2,2,796,7.99,2.15,1.71,9.69,Ahmedabad,Textiles,13,4.2,High Risk
LN01410,USR01410,Services,2,71.29,24.67,28,4.01,Debt Consolidation,6,16.02,0.06,0,0,772,12.14,1.93,1.28,6.01,Ahmedabad,IT Services,1,1.1,High Risk
LN01411,USR01411,Food,19,63.07,18.35,20,18.28,Working Capital,2,15.74,0.88,1,2,610,9.85,1.56,1.3,11.7,Mumbai,Pharma,6,4.3,High Risk
LN01412,USR01412,Textiles,11,39.48,5.88,34,12.72,Expansion,5,14.2,0.24,0,0,436,7.21,1.78,1.36,3.46,Kolkata,Agri,2,3.4,High Risk
LN01413,USR01413,Retail,13,63.0,11.53,16,8.83,Inventory,6,16.5,0.14,3,0,774,8.68,2.1,2.27,-3.71,Bangalore,Construction,12,3.1,Low Risk
LN01414,USR01414,Textiles,10,83.08,17.47,49,11.7,Working Capital,1,10.76,1.08,0,1,516,13.58,2.07,1.3,9.13,Bangalore,Pharma,11,1.0,High Risk
LN01415,USR01415,Services,14,73.65,6.13,5,12.36,Working Capital,1,10.46,1.14,2,1,495,10.16,1.12,2.18,13.16,Hyderabad,FMCG,7,4.1,High Risk
LN01416,USR01416,Tech,18,80.48,5.48,3,10.18,Inventory,2,15.76,0.49,0,1,500,8.63,1.31,2.22,13.2,Ahmedabad,IT Services,7,1.8,High Risk
LN01417,USR01417,Retail,19,54.9,14.0,28,23.03,Expansion,3,11.2,0.71,0,2,665,13.42,1.39,2.82,2.8,Bangalore,Pharma,12,3.9,High Risk
LN01418,USR01418,Textiles,22,110.15,11.65,26,22.08,Working Capital,6,9.03,0.33,3,2,827,12.57,1.12,2.29,5.82,Bangalore,IT Services,4,1.1,High Risk
LN01419,USR01419,Food,9,39.71,13.77,37,22.94,Equipment,4,17.21,0.56,2,1,699,7.48,0.82,2.97,10.9,Delhi,Agri,2,4.2,High Risk
LN01420,USR01420,Food,7,89.63,10.25,16,15.9,Inventory,3,14.61,0.51,1,1,824,9.39,1.1,1.16,5.49,Ahmedabad,Agri,12,1.1,High Risk
LN01421,USR01421,Manufacturing,3,110.46,8.29,5,16.4,Inventory,1,13.0,1.54,0,0,513,4.71,2.17,2.44,8.42,Hyderabad,IT Services,11,1.9,High Risk
LN01422,USR01422,Textiles,20,89.43,18.78,15,11.74,Debt Consolidation,6,15.53,0.19,0,2,640,12.62,1.73,1.15,5.13,Kolkata,Agri,7,2.1,High Risk
LN01423,USR01423,Trading,6,68.92,15.29,49,10.76,Expansion,1,12.0,1.0,1,0,628,10.01,1.38,2.49,3.64,Mumbai,Textiles,1,1.6,High Risk
LN01424,USR01424,Textiles,21,59.15,9.0,16,15.11,Equipment,5,17.58,0.3,2,2,418,12.01,1.83,1.83,4.41,Kolkata,IT Services,12,2.9,High Risk
LN01425,USR01425,Tech,2,106.08,11.39,23,18.26,Equipment,3,9.62,0.56,1,1,724,4.2,2.06,2.26,11.82,Hyderabad,Textiles,11,2.1,High Risk
LN01426,USR01426,Retail,6,32.31,16.84,28,20.98,Debt Consolidation,4,14.77,0.5,0,2,672,9.16,1.4,1.69,8.06,Delhi,IT Services,11,5.0,High Risk
LN01427,USR01427,Retail,3,45.9,6.44,5,12.27,Working Capital,5,16.0,0.24,0,2,478,10.5,1.59,1.4,13.09,Mumbai,Construction,2,3.3,High Risk
LN01428,USR01428,Tech,16,63.07,7.95,42,8.74,Working Capital,4,13.22,0.21,2,0,731,3.65,0.91,2.47,10.08,Kolkata,Construction,12,3.3,High Risk
LN01429,USR01429,Textiles,8,112.13,6.46,6,18.67,Equipment,5,15.79,0.36,3,1,701,11.97,1.82,2.82,14.43,Ahmedabad,Pharma,2,1.9,High Risk
LN01430,USR01430,Tech,2,86.39,21.25,38,5.91,Expansion,3,17.34,0.19,2,1,693,9.03,1.41,1.45,11.27,Ahmedabad,Agri,1,2.6,High Risk
LN01431,USR01431,Services,17,45.96,20.05,45,14.8,Working Capital,1,15.7,1.43,1,1,378,4.74,1.54,2.85,11.04,Mumbai,Construction,9,1.5,High Risk
LN01432,USR01432,Tech,9,65.69,20.07,3,15.45,Inventory,4,11.78,0.36,2,0,723,8.46,1.52,1.37,7.52,Mumbai,Agri,6,4.1,Low Risk
LN01433,USR01433,Food,12,56.57,19.33,42,13.11,Debt Consolidation,3,14.06,0.42,1,0,417,11.37,1.88,2.5,20.04,Mumbai,Pharma,3,2.3,High Risk
LN01434,USR01434,Tech,3,53.71,18.39,49,7.27,Expansion,4,17.2,0.18,3,0,667,7.26,1.77,2.92,8.45,Bangalore,Textiles,12,4.0,Low Risk
LN01435,USR01435,Retail,11,104.37,14.54,35,13.17,Working Capital,3,13.04,0.41,3,2,405,9.86,1.52,1.38,0.11,Hyderabad,Construction,6,2.5,High Risk
LN01436,USR01436,Food,1,33.85,17.85,9,23.21,Equipment,5,15.14,0.45,1,2,404,8.7,0.83,1.93,9.07,Ahmedabad,FMCG,7,5.0,High Risk
LN01437,USR01437,Retail,23,123.26,5.77,13,17.96,Debt Consolidation,3,13.19,0.56,0,0,602,4.02,1.86,1.74,4.07,Ahmedabad,FMCG,3,1.7,High Risk
LN01438,USR01438,Manufacturing,13,99.85,17.43,29,20.81,Working Capital,5,10.09,0.38,1,0,447,11.87,2.3,1.84,12.07,Hyderabad,FMCG,4,1.0,High Risk
LN01439,USR01439,Trading,15,107.73,20.56,16,8.91,Equipment,1,9.53,0.81,1,1,449,12.42,2.11,2.53,10.9,Delhi,FMCG,10,3.4,High Risk
LN01440,USR01440,Retail,5,61.11,15.01,24,16.28,Working Capital,5,17.57,0.32,2,2,555,13.45,2.47,2.36,7.23,Ahmedabad,FMCG,1,4.8,High Risk
LN01441,USR01441,Food,21,70.5,12.15,18,15.44,Debt Consolidation,2,14.51,0.74,3,2,381,10.03,1.04,2.94,4.45,Kolkata,FMCG,6,3.6,High Risk
LN01442,USR01442,Manufacturing,17,32.01,10.55,48,15.54,Inventory,1,9.93,1.42,2,1,315,11.45,1.18,1.45,8.59,Delhi,FMCG,6,1.3,High Risk
LN01443,USR01443,Retail,23,59.26,17.86,14,17.78,Inventory,6,16.72,0.29,0,1,492,5.16,1.72,2.13,5.44,Kolkata,Construction,9,3.2,High Risk
LN01444,USR01444,Services,24,89.81,18.86,48,15.74,Equipment,6,13.7,0.25,0,1,373,10.72,1.2,1.95,11.15,Mumbai,FMCG,2,4.6,High Risk
LN01445,USR01445,Tech,6,113.88,22.42,12,9.05,Inventory,3,15.95,0.29,0,0,576,9.05,0.86,2.85,10.22,Ahmedabad,IT Services,5,1.0,High Risk
LN01446,USR01446,Trading,21,41.79,11.85,26,18.07,Debt Consolidation,3,10.14,0.55,1,0,360,9.77,1.48,1.12,19.74,Kolkata,IT Services,5,1.7,High Risk
LN01447,USR01447,Retail,22,64.03,20.4,48,19.2,Equipment,2,17.16,0.94,2,0,835,6.65,1.29,2.98,6.22,Kolkata,FMCG,7,4.3,Low Risk
LN01448,USR01448,Manufacturing,11,70.46,16.23,20,21.6,Working Capital,3,14.31,0.69,1,0,834,13.37,1.25,2.01,6.79,Mumbai,Pharma,5,4.6,Low Risk
LN01449,USR01449,Services,18,33.13,22.66,24,21.82,Expansion,1,15.64,2.1,0,0,642,5.05,2.42,2.29,7.38,Delhi,Construction,12,3.8,Low Risk
LN01450,USR01450,Textiles,4,92.74,15.56,11,17.38,Working Capital,1,9.28,1.58,3,2,694,10.82,1.21,1.78,7.56,Kolkata,IT Services,14,5.0,High Risk
LN01451,USR01451,Manufacturing,3,53.28,15.35,19,9.29,Debt Consolidation,5,11.84,0.17,2,2,557,7.25,1.02,2.72,12.11,Ahmedabad,Pharma,10,1.4,High Risk
LN01452,USR01452,Tech,13,69.14,16.56,40,7.35,Equipment,4,11.41,0.17,1,2,497,16.36,1.01,2.17,6.89,Delhi,Agri,4,3.2,High Risk
LN01453,USR01453,Manufacturing,23,61.44,19.99,42,13.86,Working Capital,3,17.55,0.45,2,1,352,12.09,2.17,2.36,15.89,Delhi,FMCG,12,3.7,High Risk
LN01454,USR01454,Services,9,51.32,24.29,15,19.6,Equipment,2,10.67,0.9,1,2,570,9.91,2.02,2.33,10.33,Hyderabad,Textiles,10,3.8,High Risk
LN01455,USR01455,Manufacturing,21,74.79,6.47,39,19.28,Inventory,6,15.36,0.31,3,1,500,6.92,1.02,1.79,6.06,Ahmedabad,FMCG,12,4.2,High Risk
LN01456,USR01456,Services,6,68.53,6.07,8,16.37,Expansion,1,9.38,1.49,3,2,695,12.67,1.17,1.24,5.04,Ahmedabad,FMCG,14,4.7,High Risk
LN01457,USR01457,Retail,12,63.84,23.75,23,14.82,Debt Consolidation,1,10.78,1.37,0,0,677,0.21,2.07,2.63,12.16,Mumbai,Pharma,2,2.4,High Risk
LN01458,USR01458,Services,2,53.15,15.6,38,24.52,Working Capital,1,12.05,2.29,3,2,834,11.15,1.27,1.65,8.11,Mumbai,Agri,8,1.2,High Risk
LN01459,USR01459,Services,3,84.59,17.3,9,17.87,Expansion,4,16.15,0.43,1,0,387,11.53,2.47,2.71,8.04,Bangalore,Pharma,5,2.4,High Risk
LN01460,USR01460,Trading,3,124.61,14.65,38,14.56,Debt Consolidation,4,16.11,0.35,1,0,697,11.36,1.72,2.26,5.61,Ahmedabad,Construction,13,3.7,Low Risk
LN01461,USR01461,Services,12,79.2,6.87,27,11.77,Debt Consolidation,3,17.57,0.38,0,2,481,12.51,1.13,1.77,7.75,Delhi,Agri,4,1.9,High Risk
LN01462,USR01462,Services,15,104.88,20.36,13,9.96,Inventory,6,17.25,0.16,0,2,582,8.31,2.26,2.23,5.44,Bangalore,IT Services,9,4.2,High Risk
LN01463,USR01463,Textiles,9,33.29,19.94,46,9.46,Equipment,2,9.73,0.43,3,0,832,11.65,1.34,2.33,13.45,Ahmedabad,Agri,2,1.9,High Risk
LN01464,USR01464,Retail,23,79.73,11.23,16,9.96,Equipment,4,16.47,0.24,3,1,489,7.99,1.29,2.44,10.87,Mumbai,Agri,3,1.0,High Risk
LN01465,USR01465,Tech,8,42.08,11.12,47,16.4,Expansion,5,13.06,0.31,1,1,504,7.51,1.36,2.66,7.3,Mumbai,Pharma,8,3.0,High Risk
LN01466,USR01466,Trading,11,30.69,21.76,31,14.91,Inventory,4,16.79,0.36,1,2,343,6.9,2.11,1.4,7.24,Ahmedabad,FMCG,11,3.9,High Risk
LN01467,USR01467,Textiles,16,52.82,6.45,12,13.37,Debt Consolidation,1,9.8,1.22,1,0,599,9.24,1.09,2.89,8.37,Bangalore,FMCG,4,2.4,High Risk
LN01468,USR01468,Food,22,110.76,22.62,7,18.68,Inventory,2,16.4,0.91,0,1,578,13.33,1.45,1.88,7.98,Mumbai,FMCG,9,4.0,High Risk
LN01469,USR01469,Retail,4,103.5,10.13,10,24.05,Inventory,3,10.44,0.74,0,2,684,15.15,0.85,2.73,4.17,Mumbai,FMCG,10,2.8,High Risk
LN01470,USR01470,Retail,1,82.29,16.86,48,10.88,Expansion,4,12.0,0.25,0,2,610,9.19,2.21,1.52,0.4,Hyderabad,FMCG,13,1.7,High Risk
LN01471,USR01471,Food,24,29.02,23.72,7,11.63,Equipment,1,9.26,1.06,2,0,827,8.07,1.38,1.16,4.81,Kolkata,Construction,12,1.4,High Risk
LN01472,USR01472,Tech,7,69.11,18.56,26,3.91,Inventory,5,10.11,0.07,2,1,573,13.99,1.22,2.19,7.49,Ahmedabad,Textiles,10,3.8,High Risk
LN01473,USR01473,Services,2,84.05,13.29,42,14.87,Inventory,5,13.01,0.28,0,2,781,11.3,1.79,1.72,5.05,Hyderabad,IT Services,10,2.5,High Risk
LN01474,USR01474,Textiles,24,80.27,18.79,28,14.36,Inventory,3,16.37,0.46,3,1,750,10.09,2.0,2.97,11.28,Kolkata,Agri,10,4.7,High Risk
LN01475,USR01475,Manufacturing,5,19.69,11.88,8,19.46,Working Capital,3,15.96,0.63,2,2,831,6.68,2.18,1.3,7.08,Ahmedabad,Textiles,9,3.2,High Risk
LN01476,USR01476,Trading,7,48.29,10.55,18,14.57,Inventory,4,11.12,0.34,3,2,830,14.3,1.39,1.19,15.49,Hyderabad,Construction,10,2.4,High Risk
LN01477,USR01477,Manufacturing,4,73.08,24.93,38,12.06,Inventory,3,10.37,0.37,2,1,824,10.28,2.18,1.19,5.75,Hyderabad,FMCG,9,2.4,High Risk
LN01478,USR01478,Food,5,91.09,20.02,14,15.96,Debt Consolidation,6,12.5,0.25,1,1,316,10.0,1.59,1.51,8.56,Ahmedabad,Construction,1,1.5,High Risk
LN01479,USR01479,Retail,24,9.12,17.89,13,17.79,Working Capital,6,16.95,0.29,1,0,329,11.63,0.97,2.2,6.84,Delhi,IT Services,6,3.4,High Risk
LN01480,USR01480,Tech,1,70.14,12.11,5,6.91,Inventory,1,9.82,0.63,1,0,769,10.07,2.24,2.06,9.76,Bangalore,IT Services,10,3.3,Low Risk
LN01481,USR01481,Retail,1,79.29,5.98,46,20.03,Inventory,1,13.89,1.9,3,0,603,14.42,1.73,1.77,12.26,Ahmedabad,Construction,14,4.2,High Risk
LN01482,USR01482,Trading,15,100.49,5.62,39,21.53,Expansion,1,9.8,1.97,2,0,392,13.04,1.82,1.27,10.43,Hyderabad,Textiles,13,1.8,High Risk
LN01483,USR01483,Retail,20,95.79,16.08,8,17.74,Expansion,6,13.23,0.28,2,1,461,8.32,2.39,1.54,-0.12,Delhi,Agri,6,2.2,High Risk
LN01484,USR01484,Retail,19,92.48,20.24,21,10.33,Working Capital,4,10.14,0.24,3,0,627,10.26,1.75,1.45,10.0,Hyderabad,Pharma,14,1.4,High Risk
LN01485,USR01485,Trading,10,51.0,15.75,20,13.37,Debt Consolidation,4,9.72,0.31,1,1,553,8.24,0.81,2.52,3.96,Bangalore,Pharma,8,2.2,High Risk
LN01486,USR01486,Textiles,18,17.76,21.82,18,20.91,Working Capital,3,10.72,0.64,3,2,739,15.67,2.28,2.58,6.76,Delhi,IT Services,7,2.7,High Risk
LN01487,USR01487,Textiles,3,63.21,5.67,25,10.11,Working Capital,4,11.3,0.23,1,1,843,7.83,1.28,2.58,10.76,Ahmedabad,Agri,7,4.9,High Risk
LN01488,USR01488,Trading,11,105.05,12.34,45,18.14,Expansion,1,11.49,1.69,0,0,419,9.64,1.65,2.94,3.52,Kolkata,FMCG,2,3.6,High Risk
LN01489,USR01489,Tech,15,116.8,9.74,39,14.75,Expansion,2,14.81,0.71,2,1,813,11.09,1.15,2.78,12.62,Bangalore,Construction,13,4.1,High Risk
LN01490,USR01490,Food,11,96.32,13.95,11,15.8,Debt Consolidation,1,9.49,1.44,3,1,848,11.52,1.3,2.05,6.59,Mumbai,FMCG,12,2.3,High Risk
LN01491,USR01491,Retail,17,87.88,6.45,5,10.82,Inventory,6,9.73,0.16,3,1,396,12.02,1.97,1.89,16.68,Ahmedabad,IT Services,11,1.6,High Risk
LN01492,USR01492,Tech,17,86.39,24.08,10,16.65,Debt Consolidation,2,10.7,0.77,1,1,669,12.4,1.53,2.84,8.27,Ahmedabad,Construction,4,2.0,High Risk
LN01493,USR01493,Retail,6,58.32,9.47,40,16.3,Inventory,3,16.85,0.53,3,1,716,12.08,1.87,2.26,14.82,Ahmedabad,Pharma,1,2.0,High Risk
LN01494,USR01494,Food,5,71.1,23.45,6,7.45,Equipment,5,14.66,0.14,1,0,556,8.7,2.2,1.66,12.79,Delhi,IT Services,12,3.3,High Risk
LN01495,USR01495,Textiles,8,125.07,13.52,14,14.98,Expansion,4,15.57,0.36,1,1,427,8.36,1.38,2.17,5.56,Mumbai,IT Services,11,2.4,High Risk
LN01496,USR01496,Tech,2,46.72,24.71,46,18.07,Equipment,4,12.33,0.42,2,0,658,10.11,1.77,2.99,2.79,Delhi,Agri,11,4.4,Low Risk
LN01497,USR01497,Services,16,123.44,16.08,33,13.07,Equipment,6,10.92,0.2,1,2,455,8.34,2.12,2.71,8.45,Kolkata,Textiles,13,5.0,High Risk
LN01498,USR01498,Services,20,65.34,23.62,27,2.76,Expansion,1,9.34,0.25,1,1,356,8.03,2.02,1.63,5.67,Delhi,IT Services,7,2.4,High Risk
LN01499,USR01499,Services,24,114.76,5.11,18,14.43,Equipment,1,13.4,1.36,3,2,375,8.73,1.72,2.91,14.32,Ahmedabad,Textiles,4,3.8,High Risk
LN01500,USR01500,Textiles,12,32.8,19.96,44,22.33,Working Capital,2,14.17,1.06,3,0,457,16.31,1.45,2.96,7.01,Hyderabad,Agri,9,3.6,High Risk
